timestamp,speed,steer,throttle,brake
366,19.71,-0.04,1.0,0
6954,21.07,0.04,0.5,0
1308,21.2,-0.04,0.5,0
3133,51.34,0.04,1.0,0
570,65.9,-0.04,0.0,1
2363,21.53,-0.04,0.5,0
335,21.03,-0.04,0.5,0
1369,22.88,-0.04,0.5,0
333,20.02,-0.04,0.5,0
1529,11.14,-0.04,1.0,0
7324,20.4,-0.04,0.5,0
5372,13.98,-0.04,1.0,0
3073,70.15,0.04,1.0,0
5112,21.9,0.04,0.5,0
3062,63.42,-0.04,1.0,0
202,20.96,-0.04,0.5,0
6943,22.62,-0.04,0.5,0
336,21.09,-0.04,0.5,0
9677,22.47,0.04,0.5,0
1370,22.78,-0.04,0.5,0
4031,17.85,-0.04,1.0,0
338,20.82,-0.04,0.5,0
5063,63.24,0.04,1.0,0
328,20.97,-0.04,0.5,0
3135,53.15,0.04,1.0,0
1531,17.73,-0.04,1.0,0
3638,81.13,-0.04,0.5,0
4530,14.57,-0.04,1.0,0
3205,20.94,0.04,0.5,0
3630,77.73,0.04,1.0,0
5062,63.29,0.04,1.0,0
6955,21.12,0.04,0.5,0
5409,20.33,-0.04,0.5,0
4624,20.68,0.04,0.5,0
693,18.07,0.04,1.0,0
2252,22.76,-0.04,0.5,0
4030,14.6,-0.04,1.0,0
5371,18.48,-0.04,1.0,0
3134,52.17,0.04,1.0,0
2785,21.41,-0.04,0.5,0
3587,78.83,-0.04,1.0,0
1052,47.9,-0.04,0.0,1
1782,20.74,0.04,0.5,0
3074,71.32,0.04,1.0,0
2754,20.36,-0.04,0.5,0
1779,19.95,0.04,1.0,0
3124,57.13,0.04,1.0,0
4276,20.97,0.04,0.5,0
6393,20.77,-0.04,0.5,0
5408,20.63,-0.04,0.5,0
367,19.52,-0.04,1.0,0
1780,19.76,0.04,1.0,0
3061,62.13,-0.04,1.0,0
334,20.71,-0.04,0.5,0
3075,72.53,0.04,1.0,0
5410,19.99,-0.04,1.0,0
5061,62.0,0.04,1.0,0
1781,20.08,0.04,0.5,0
2666,20.98,0.04,0.5,0
163,22.15,-0.04,0.5,0
3060,60.82,-0.04,1.0,0
4623,20.92,0.04,0.5,0
3705,21.6,-0.05,0.5,0
1306,20.09,-0.05,0.5,0
1307,20.86,-0.05,0.5,0
9676,23.03,0.05,0.5,0
6983,20.09,-0.05,0.5,0
2214,22.96,-0.05,0.5,0
692,18.7,0.05,1.0,0
2251,22.09,-0.05,0.5,0
199,19.8,-0.05,1.0,0
5370,21.68,-0.05,0.0,1
2245,20.51,-0.05,0.5,0
201,19.97,-0.05,1.0,0
337,21.01,-0.05,0.5,0
3634,78.25,0.05,1.0,0
5143,22.75,-0.05,0.5,0
2327,19.99,-0.05,1.0,0
3583,79.81,-0.05,1.0,0
364,20.35,-0.05,0.5,0
6942,23.04,-0.05,0.5,0
4275,20.68,0.05,0.5,0
1778,20.27,0.05,0.5,0
6394,20.42,-0.05,0.5,0
4622,21.09,0.05,0.5,0
3204,21.33,0.05,0.5,0
7359,21.92,-0.05,0.5,0
1368,22.69,-0.05,0.5,0
2751,21.04,-0.05,0.5,0
9639,53.87,0.05,0.5,0
2213,22.74,-0.05,0.5,0
6702,20.25,-0.05,0.5,0
2791,19.97,-0.05,1.0,0
365,20.05,-0.05,0.5,0
6392,21.1,-0.05,0.5,0
5125,24.47,-0.05,0.5,0
2790,20.27,-0.05,0.5,0
327,21.33,-0.05,0.5,0
1055,41.56,-0.05,1.0,0
1530,14.59,-0.05,1.0,0
5111,21.82,0.05,0.5,0
2924,-0.08,-0.06,0.0,1
4621,21.19,0.06,0.5,0
5407,20.94,-0.06,0.5,0
2919,8.29,-0.06,0.0,1
1053,46.89,-0.06,0.0,1
2928,-0.02,-0.06,0.0,1
2921,1.37,-0.06,0.0,1
2929,-0.01,-0.06,0.0,1
2944,1.27,-0.06,1.0,0
3203,21.67,0.06,0.5,0
4274,20.05,0.06,0.5,0
6701,20.6,-0.06,0.5,0
9589,80.47,-0.06,0.5,0
1367,22.06,-0.06,0.5,0
325,22.18,-0.06,0.5,0
2931,0.0,-0.06,0.0,1
2943,0.22,-0.06,1.0,0
2692,20.21,0.06,0.5,0
2789,20.57,-0.06,0.5,0
2244,20.83,-0.06,0.5,0
326,21.78,-0.06,0.5,0
2941,0.0,-0.06,1.0,0
6699,21.36,-0.06,0.5,0
2936,0.0,-0.06,0.0,1
2935,0.0,-0.06,0.0,1
5110,21.89,0.06,0.5,0
1777,20.58,0.06,0.5,0
2932,0.0,-0.06,0.0,1
2937,0.0,-0.06,0.0,1
623,70.53,-0.06,1.0,0
8365,19.88,-0.06,1.0,0
9592,80.16,-0.06,0.5,0
2940,0.0,-0.06,0.0,1
2212,22.07,-0.06,0.5,0
6664,21.68,-0.06,0.5,0
6700,20.98,-0.06,0.5,0
2784,21.33,-0.06,0.5,0
2927,-0.03,-0.06,0.0,1
2926,-0.04,-0.06,0.0,1
7323,20.76,-0.06,0.5,0
7054,19.85,-0.06,1.0,0
6982,20.43,-0.06,0.5,0
8364,20.19,-0.06,0.5,0
5369,21.99,-0.06,0.0,1
2939,0.0,-0.06,0.0,1
2326,20.35,-0.06,0.5,0
2934,0.0,-0.06,0.0,1
1401,20.14,-0.06,0.5,0
2920,5.2,-0.06,0.0,1
7076,21.65,-0.06,0.5,0
2930,-0.01,-0.06,0.0,1
9636,58.11,0.06,0.5,0
162,22.56,-0.06,0.5,0
2925,-0.06,-0.06,0.0,1
2923,-0.1,-0.06,0.0,1
2933,0.0,-0.06,0.0,1
2665,21.35,0.06,0.5,0
1282,20.69,-0.06,0.5,0
2922,-0.06,-0.06,0.0,1
8363,20.48,-0.06,0.5,0
2938,0.0,-0.06,0.0,1
3683,25.52,-0.06,0.5,0
2750,21.12,-0.06,0.5,0
1054,44.27,-0.06,1.0,0
2942,-0.04,-0.06,1.0,0
7065,20.47,-0.07,0.5,0
198,20.17,-0.07,0.5,0
4620,21.14,0.07,0.5,0
1305,19.64,-0.07,1.0,0
1776,20.85,0.07,0.5,0
2788,20.87,-0.07,0.5,0
691,20.07,0.07,0.5,0
2918,11.31,-0.07,0.0,1
2362,21.85,-0.07,0.5,0
7053,19.53,-0.07,1.0,0
2250,20.91,-0.07,0.5,0
7358,22.32,-0.07,0.5,0
1366,20.8,-0.07,0.5,0
2325,20.67,-0.07,0.5,0
3704,21.9,-0.07,0.5,0
6981,20.75,-0.07,0.5,0
6391,21.46,-0.07,0.5,0
2664,21.78,0.07,0.5,0
2749,21.04,-0.07,0.5,0
8362,20.82,-0.07,0.5,0
3633,77.59,0.07,1.0,0
5124,24.5,-0.07,0.5,0
6698,21.71,-0.07,0.5,0
8361,21.09,-0.07,0.5,0
621,68.17,-0.07,1.0,0
2917,14.09,-0.07,0.0,1
2211,20.77,-0.07,0.5,0
9675,23.53,0.07,0.5,0
4273,19.71,0.07,1.0,0
5108,27.47,0.07,0.5,0
7052,19.7,-0.08,1.0,0
2661,22.98,0.08,0.5,0
2748,20.73,-0.08,0.5,0
7357,22.64,-0.08,0.5,0
2952,16.32,-0.08,0.0,1
3682,25.32,-0.08,0.5,0
3586,79.0,-0.08,1.0,0
197,20.46,-0.08,0.5,0
5368,21.36,-0.08,0.5,0
9638,54.33,0.08,0.5,0
7322,21.15,-0.08,0.5,0
4619,20.82,0.08,0.5,0
9637,55.17,0.08,0.5,0
1365,19.81,-0.08,1.0,0
622,69.31,-0.08,1.0,0
4272,19.92,0.08,1.0,0
6663,22.1,-0.08,0.5,0
8360,21.29,-0.08,0.5,0
363,20.65,-0.08,0.5,0
2662,22.59,0.08,0.5,0
161,22.98,-0.08,0.5,0
1281,20.01,-0.08,0.5,0
3202,21.99,0.08,0.5,0
2248,19.65,-0.08,1.0,0
2663,22.18,0.08,0.5,0
4263,20.05,-0.08,0.5,0
9674,23.59,0.08,0.5,0
7064,20.82,-0.08,0.5,0
1293,19.99,-0.08,1.0,0
2249,19.97,-0.08,1.0,0
5142,22.33,-0.08,0.5,0
2210,19.78,-0.08,1.0,0
6390,21.8,-0.08,0.5,0
5109,22.34,0.08,0.5,0
2243,21.16,-0.08,0.5,0
2916,16.31,-0.08,0.0,1
3631,77.31,0.08,1.0,0
1304,19.81,-0.09,1.0,0
7051,20.04,-0.09,0.5,0
2691,20.54,0.09,0.5,0
3500,21.02,0.09,0.5,0
1759,22.14,-0.09,0.5,0
1363,19.69,-0.09,1.0,0
2324,21.04,-0.09,0.5,0
2242,21.37,-0.09,0.5,0
6697,22.12,-0.09,0.5,0
2783,20.97,-0.09,0.5,0
1400,20.46,-0.09,0.5,0
4618,20.13,0.09,0.5,0
7321,21.5,-0.09,0.5,0
4271,20.22,0.09,0.5,0
6389,22.11,-0.09,0.5,0
3584,79.4,-0.09,1.0,0
6696,22.47,-0.09,0.5,0
1280,19.66,-0.09,1.0,0
5123,24.58,-0.09,0.5,0
5406,21.17,-0.09,0.5,0
2660,23.36,0.09,0.5,0
690,22.18,0.09,0.5,0
1364,19.48,-0.09,1.0,0
2361,22.24,-0.09,0.5,0
6980,21.06,-0.09,0.5,0
5367,20.26,-0.09,0.5,0
5394,22.49,-0.09,0.5,0
3632,77.16,0.09,1.0,0
3703,22.2,-0.09,0.5,0
160,23.39,-0.09,0.5,0
1292,20.26,-0.1,0.5,0
6662,22.45,-0.1,0.5,0
8359,21.42,-0.1,0.5,0
7320,21.98,-0.1,0.5,0
9673,23.62,0.1,0.5,0
3499,21.47,0.1,0.5,0
362,20.96,-0.1,0.5,0
3585,79.19,-0.1,1.0,0
2323,21.51,-0.1,0.5,0
5135,22.79,-0.1,0.5,0
3692,25.22,-0.1,0.5,0
2747,20.04,-0.1,0.5,0
9591,80.32,-0.1,0.5,0
4617,19.76,0.1,1.0,0
4256,21.49,0.1,0.5,0
2915,17.41,-0.1,0.0,1
9590,80.44,-0.1,0.5,0
6979,21.36,-0.1,0.5,0
2209,19.47,-0.1,1.0,0
7063,21.12,-0.1,0.5,0
1775,21.07,0.1,0.5,0
3702,22.27,-0.11,0.5,0
2951,14.48,-0.11,1.0,0
5122,24.3,-0.11,0.5,0
7356,22.84,-0.11,0.5,0
6978,21.59,-0.11,0.5,0
1399,20.84,-0.11,0.5,0
6695,22.77,-0.11,0.5,0
2914,16.42,-0.11,0.0,1
2360,22.56,-0.11,0.5,0
7050,20.34,-0.11,0.5,0
2782,20.17,-0.11,0.5,0
3201,22.29,0.11,0.5,0
9667,22.71,0.11,0.5,0
6388,22.4,-0.11,0.5,0
196,20.86,-0.11,0.5,0
1279,19.82,-0.11,1.0,0
2690,20.8,0.11,0.5,0
184,19.71,-0.11,1.0,0
4270,20.53,0.11,0.5,0
1303,20.02,-0.11,0.5,0
3681,25.13,-0.11,0.5,0
9672,23.66,0.12,0.5,0
2746,19.73,-0.12,1.0,0
6684,21.44,-0.12,0.5,0
1387,21.88,-0.12,0.5,0
2208,19.63,-0.12,1.0,0
689,25.13,0.12,0.5,0
5405,21.4,-0.12,0.5,0
3691,25.29,-0.12,0.5,0
6387,22.53,-0.12,0.5,0
7346,21.02,-0.12,0.5,0
4616,19.95,0.12,1.0,0
1398,21.15,-0.12,0.5,0
1291,20.36,-0.12,0.5,0
2913,14.84,-0.13,1.0,0
195,21.22,-0.13,0.5,0
6661,22.86,-0.13,0.5,0
361,21.18,-0.13,0.5,0
6977,21.65,-0.13,0.5,0
7074,22.19,-0.13,0.5,0
7062,21.46,-0.13,0.5,0
5134,22.66,-0.13,0.5,0
1774,21.27,0.13,0.5,0
2359,22.85,-0.13,0.5,0
1278,20.12,-0.13,0.5,0
6660,23.37,-0.13,0.5,0
5121,23.98,-0.13,0.5,0
2241,21.57,-0.13,0.5,0
8358,21.4,-0.13,0.5,0
2745,19.94,-0.13,1.0,0
1760,22.91,-0.13,0.5,0
2207,20.04,-0.13,0.5,0
4269,20.78,0.13,0.5,0
2231,22.37,-0.13,0.5,0
2689,21.12,0.13,0.5,0
5393,22.84,-0.13,0.5,0
194,21.54,-0.14,0.5,0
3701,22.16,-0.14,0.5,0
2349,21.18,-0.14,0.5,0
4615,20.28,0.14,0.5,0
1302,20.27,-0.14,0.5,0
6694,23.0,-0.14,0.5,0
7049,20.62,-0.14,0.5,0
2781,19.79,-0.14,1.0,0
6386,22.3,-0.14,0.5,0
351,21.69,-0.14,0.5,0
3200,22.53,0.14,0.5,0
5404,21.6,-0.14,0.5,0
9663,21.92,0.14,0.5,0
6683,21.63,-0.14,0.5,0
2230,22.56,-0.14,0.5,0
3680,24.9,-0.14,0.5,0
7355,22.84,-0.14,0.5,0
1397,21.4,-0.14,0.5,0
183,20.02,-0.14,0.5,0
5133,22.45,-0.15,0.5,0
1290,20.49,-0.15,0.5,0
2688,21.28,0.15,0.5,0
681,25.3,0.15,0.5,0
688,25.18,0.15,0.5,0
2348,21.55,-0.15,0.5,0
9671,23.67,0.15,0.5,0
3690,25.28,-0.15,0.5,0
5392,23.01,-0.16,0.5,0
1386,22.17,-0.16,0.5,0
8357,21.05,-0.16,0.5,0
2780,19.85,-0.16,1.0,0
1396,21.61,-0.16,0.5,0
5403,21.53,-0.16,0.5,0
7345,21.24,-0.16,0.5,0
360,21.36,-0.16,0.5,0
2912,13.42,-0.16,1.0,0
2347,21.81,-0.16,0.5,0
2358,22.86,-0.16,0.5,0
3199,22.74,0.16,0.5,0
5141,21.4,-0.16,0.5,0
1773,21.35,0.16,0.5,0
2771,19.76,-0.16,1.0,0
1277,20.5,-0.16,0.5,0
4268,21.09,0.16,0.5,0
4614,20.54,0.16,0.5,0
2972,0.0,-0.17,0.0,1
2974,0.0,-0.17,0.0,1
2964,-0.04,-0.17,0.0,1
2992,0.0,-0.17,0.0,1
2961,-0.1,-0.17,0.0,1
2973,0.0,-0.17,0.0,1
2990,0.0,-0.17,0.0,1
2976,0.0,-0.17,0.0,1
9662,21.58,0.17,0.5,0
2965,-0.03,-0.17,0.0,1
2770,19.95,-0.17,1.0,0
2983,0.0,-0.17,0.0,1
2999,0.0,-0.17,0.0,1
5120,23.61,-0.17,0.5,0
182,20.3,-0.17,0.5,0
2962,-0.08,-0.17,0.0,1
2960,-0.05,-0.17,0.0,1
2966,-0.02,-0.17,0.0,1
2998,0.0,-0.17,0.0,1
2989,0.0,-0.17,0.0,1
7061,21.85,-0.17,0.5,0
1289,20.28,-0.17,0.5,0
2978,0.0,-0.17,0.0,1
2963,-0.06,-0.17,0.0,1
2981,0.0,-0.17,0.0,1
2968,-0.01,-0.17,0.0,1
2996,0.0,-0.17,0.0,1
2967,-0.01,-0.17,0.0,1
2982,0.0,-0.17,0.0,1
2975,0.0,-0.17,0.0,1
2995,0.0,-0.17,0.0,1
2997,0.0,-0.17,0.0,1
2977,0.0,-0.17,0.0,1
2984,0.0,-0.17,0.0,1
2970,0.0,-0.17,0.0,1
3000,0.0,-0.17,0.0,1
2959,1.71,-0.17,0.0,1
2979,0.0,-0.17,0.0,1
2985,0.0,-0.17,0.0,1
193,21.84,-0.17,0.5,0
2969,0.0,-0.17,0.0,1
2240,21.74,-0.17,0.5,0
350,21.98,-0.17,0.5,0
2994,0.0,-0.17,0.0,1
2971,0.0,-0.17,0.0,1
2980,0.0,-0.17,0.0,1
2986,0.0,-0.17,0.0,1
2991,0.0,-0.17,0.0,1
2993,0.0,-0.17,0.0,1
2988,0.0,-0.17,0.0,1
6693,23.17,-0.17,0.5,0
1301,20.5,-0.17,0.5,0
2987,0.0,-0.17,0.0,1
6976,21.72,-0.17,0.5,0
2229,22.59,-0.17,0.5,0
5132,22.17,-0.18,0.5,0
6682,21.68,-0.18,0.5,0
2957,8.38,-0.18,0.0,1
1528,7.34,0.18,1.0,0
6385,21.71,-0.18,0.5,0
3679,24.74,-0.18,0.5,0
2958,5.27,-0.18,0.0,1
2687,21.32,0.18,0.5,0
4267,21.27,0.18,0.5,0
8348,22.27,-0.18,0.5,0
7048,20.93,-0.18,0.5,0
3700,21.53,-0.18,0.5,0
2911,12.4,-0.18,1.0,0
4613,20.8,0.19,0.5,0
2769,20.25,-0.19,0.5,0
7354,22.59,-0.19,0.5,0
2779,20.08,-0.19,0.5,0
4028,7.37,0.19,1.0,0
6975,21.31,-0.19,0.5,0
9670,23.52,0.19,0.5,0
1276,20.79,-0.19,0.5,0
687,25.18,0.19,0.5,0
4528,7.36,0.19,1.0,0
1385,22.39,-0.19,0.5,0
8356,20.15,-0.19,0.5,0
4025,0.0,0.2,1.0,0
680,24.99,0.2,0.5,0
4506,0.0,0.2,1.0,0
1395,21.6,-0.2,0.5,0
1505,0.0,0.2,1.0,0
4009,0.01,0.2,1.0,0
4014,0.0,0.2,1.0,0
1511,0.01,0.2,1.0,0
4023,0.0,0.2,1.0,0
4007,-0.08,0.2,1.0,0
4519,0.0,0.2,1.0,0
4523,0.0,0.2,1.0,0
4020,0.0,0.2,1.0,0
1501,0.0,0.2,1.0,0
1514,0.0,0.2,1.0,0
4017,0.0,0.2,1.0,0
4512,0.01,0.2,1.0,0
4514,0.0,0.2,1.0,0
4513,0.0,0.2,1.0,0
1510,0.01,0.2,1.0,0
349,22.36,-0.2,0.5,0
4526,0.0,0.2,1.0,0
1515,0.0,0.2,1.0,0
4522,0.0,0.2,1.0,0
4527,3.16,0.2,1.0,0
3689,25.3,-0.2,0.5,0
4507,-0.08,0.2,1.0,0
4501,0.0,0.2,1.0,0
4005,0.0,0.2,1.0,0
9588,80.33,0.2,0.5,0
4516,0.0,0.2,1.0,0
4008,0.0,0.2,1.0,0
3530,14.75,0.2,1.0,0
2357,22.65,-0.2,0.5,0
1524,0.0,0.2,1.0,0
5402,21.03,-0.2,0.5,0
4505,0.0,0.2,1.0,0
1509,0.01,0.2,1.0,0
4510,0.01,0.2,1.0,0
1504,0.0,0.2,1.0,0
4521,0.0,0.2,1.0,0
4004,0.0,0.2,1.0,0
1519,0.0,0.2,1.0,0
4518,0.0,0.2,1.0,0
1523,0.0,0.2,1.0,0
4504,0.0,0.2,1.0,0
1503,0.0,0.2,1.0,0
1512,0.01,0.2,1.0,0
4517,0.0,0.2,1.0,0
5391,23.01,-0.2,0.5,0
7344,21.48,-0.2,0.5,0
7060,22.04,-0.2,0.5,0
4006,0.0,0.2,1.0,0
4022,0.0,0.2,1.0,0
2346,22.1,-0.2,0.5,0
4024,0.0,0.2,1.0,0
4021,0.0,0.2,1.0,0
1518,0.0,0.2,1.0,0
4013,0.0,0.2,1.0,0
181,20.53,-0.2,0.5,0
1521,0.0,0.2,1.0,0
4026,0.0,0.2,1.0,0
4018,0.0,0.2,1.0,0
4515,0.0,0.2,1.0,0
568,64.11,0.2,1.0,0
3582,79.79,0.2,1.0,0
1506,0.0,0.2,1.0,0
4001,0.0,0.2,1.0,0
4015,0.0,0.2,1.0,0
1508,0.0,0.2,1.0,0
1516,0.0,0.2,1.0,0
4524,0.0,0.2,1.0,0
4511,0.01,0.2,1.0,0
4003,0.0,0.2,1.0,0
1520,0.0,0.2,1.0,0
359,21.5,-0.2,0.5,0
4019,0.0,0.2,1.0,0
4011,0.01,0.2,1.0,0
4520,0.0,0.2,1.0,0
4010,0.01,0.2,1.0,0
2910,12.02,-0.2,1.0,0
1513,0.0,0.2,1.0,0
1527,3.16,0.2,1.0,0
4002,0.0,0.2,1.0,0
2239,21.67,-0.2,0.5,0
4508,0.0,0.2,1.0,0
6692,22.94,-0.2,0.5,0
1027,3.19,0.2,1.0,0
1502,0.0,0.2,1.0,0
4502,0.0,0.2,1.0,0
4016,0.0,0.2,1.0,0
1507,-0.08,0.2,1.0,0
4509,0.01,0.2,1.0,0
1522,0.0,0.2,1.0,0
4012,0.01,0.2,1.0,0
1517,0.0,0.2,1.0,0
4027,3.17,0.2,1.0,0
4525,0.0,0.2,1.0,0
4503,0.0,0.2,1.0,0
1526,0.0,0.2,1.0,0
1525,0.0,0.2,1.0,0
2190,20.62,0.21,0.5,0
1051,46.82,0.21,0.0,1
2679,21.18,0.21,0.5,0
2171,20.06,0.21,0.5,0
3550,45.23,0.21,1.0,0
1550,44.98,0.21,0.0,1
8716,20.85,0.21,0.5,0
4569,20.03,0.21,0.5,0
1036,30.01,0.21,1.0,0
3538,33.36,0.21,1.0,0
3568,63.8,0.21,1.0,0
3619,79.6,-0.21,1.0,0
3197,21.91,0.21,0.5,0
2228,22.39,-0.21,0.5,0
9665,22.33,0.21,0.5,0
8567,22.19,0.21,0.5,0
1628,21.91,0.21,0.5,0
192,22.03,-0.21,0.5,0
2768,20.54,-0.21,0.5,0
1772,21.38,0.21,0.5,0
2955,14.03,-0.21,0.0,1
1500,22.55,0.22,0.5,0
6681,21.65,-0.22,0.5,0
9587,80.04,0.22,0.5,0
6384,20.66,-0.22,0.5,0
3629,78.29,-0.22,1.0,0
619,66.36,0.22,1.0,0
1131,42.33,-0.22,1.0,0
9661,20.88,0.22,0.5,0
1603,21.02,0.22,0.5,0
1288,20.06,-0.22,0.5,0
1275,21.03,-0.22,0.5,0
1050,45.26,0.22,1.0,0
1300,20.73,-0.22,0.5,0
4543,23.63,0.22,0.5,0
348,22.49,-0.22,0.5,0
5119,23.39,-0.22,0.5,0
3699,20.41,-0.22,0.5,0
3936,51.85,0.22,0.5,0
1589,20.0,0.22,0.5,0
4266,21.33,0.22,0.5,0
3581,78.97,0.22,1.0,0
8347,22.57,-0.23,0.5,0
8600,19.65,0.23,1.0,0
8355,19.64,-0.23,1.0,0
2686,21.34,0.23,0.5,0
1384,22.45,-0.23,0.5,0
686,25.09,0.23,0.5,0
6967,22.44,-0.23,0.5,0
3628,78.73,-0.23,1.0,0
7047,21.29,-0.23,0.5,0
5131,22.2,-0.23,0.5,0
6974,20.42,-0.23,0.5,0
2778,20.33,-0.23,0.5,0
1499,22.11,0.23,0.5,0
4612,20.96,0.23,0.5,0
3678,24.56,-0.23,0.5,0
2345,22.26,-0.23,0.5,0
3136,54.26,0.23,1.0,0
7072,22.2,-0.23,0.5,0
7343,21.52,-0.24,0.5,0
6966,22.66,-0.24,0.5,0
2238,21.28,-0.24,0.5,0
2954,16.29,-0.24,0.0,1
358,21.4,-0.24,0.5,0
9669,23.37,0.24,0.5,0
7353,21.9,-0.24,0.5,0
618,65.55,0.24,1.0,0
2356,22.04,-0.24,0.5,0
2909,15.67,-0.24,1.0,0
3688,25.28,-0.25,0.5,0
2678,21.36,0.25,0.5,0
3193,17.59,0.25,1.0,0
180,20.85,-0.25,0.5,0
7059,22.09,-0.25,0.5,0
9664,22.24,0.25,0.5,0
1771,20.99,0.25,0.5,0
5401,20.15,-0.25,0.5,0
1394,21.6,-0.25,0.5,0
2767,20.67,-0.25,0.5,0
6691,22.25,-0.25,0.5,0
5390,22.69,-0.25,0.5,0
2227,21.6,-0.25,0.5,0
679,24.71,0.26,0.5,0
4265,21.36,0.26,0.5,0
1299,20.79,-0.26,0.5,0
4600,20.31,0.26,0.5,0
6383,19.41,-0.26,1.0,0
5118,23.03,-0.26,0.5,0
3196,20.56,0.26,0.5,0
191,22.25,-0.26,0.5,0
347,22.46,-0.26,0.5,0
8346,22.68,-0.26,0.5,0
682,25.57,0.27,0.5,0
2777,20.4,-0.27,0.5,0
1287,19.98,-0.27,1.0,0
6680,21.19,-0.27,0.5,0
3698,19.12,-0.27,1.0,0
1274,21.34,-0.27,0.5,0
6965,22.69,-0.27,0.5,0
9668,23.23,0.27,0.5,0
5130,22.23,-0.27,0.5,0
2685,20.84,0.27,0.5,0
2953,17.42,-0.27,0.0,1
6377,24.78,-0.27,0.5,0
7071,21.5,-0.28,0.5,0
4253,21.81,0.28,0.5,0
7342,21.56,-0.28,0.5,0
8354,19.69,-0.28,1.0,0
6973,19.92,-0.28,1.0,0
3677,24.42,-0.28,0.5,0
2344,22.06,-0.28,0.5,0
7046,21.78,-0.28,0.5,0
2908,19.79,-0.28,0.0,1
4264,21.08,0.28,0.5,0
1383,22.1,-0.28,0.5,0
7352,20.72,-0.29,0.5,0
685,25.1,0.29,0.5,0
2237,20.47,-0.29,0.5,0
1770,20.07,0.29,0.5,0
4611,21.16,0.29,0.5,0
357,21.0,-0.29,0.5,0
2355,20.83,-0.29,0.5,0
6382,18.39,-0.29,1.0,0
9657,21.0,0.29,0.5,0
1393,21.23,-0.29,0.5,0
179,21.14,-0.29,0.5,0
7075,22.19,-0.3,0.5,0
6376,24.97,-0.3,0.5,0
2766,20.87,-0.3,0.5,0
3192,17.68,0.3,1.0,0
8345,22.29,-0.3,0.5,0
190,22.14,-0.3,0.5,0
5117,22.98,-0.31,0.5,0
2677,21.5,0.31,0.5,0
5400,19.68,-0.31,1.0,0
2226,20.28,-0.31,0.5,0
4599,20.43,0.31,0.5,0
675,22.82,0.31,0.5,0
3186,22.88,0.31,0.5,0
3195,19.37,0.31,1.0,0
6964,22.25,-0.31,0.5,0
6690,21.08,-0.31,0.5,0
5389,22.07,-0.31,0.5,0
7058,21.91,-0.31,0.5,0
7341,21.03,-0.32,0.5,0
2776,20.44,-0.32,0.5,0
678,24.39,0.32,0.5,0
346,22.1,-0.32,0.5,0
2684,20.08,0.32,0.5,0
1298,20.67,-0.32,0.5,0
1273,21.99,-0.32,0.5,0
6679,20.18,-0.32,0.5,0
6972,19.97,-0.33,1.0,0
2907,21.0,-0.33,0.0,1
3687,25.29,-0.33,0.5,0
5129,22.5,-0.33,0.5,0
1286,20.11,-0.33,0.5,0
3676,24.65,-0.33,0.5,0
5116,22.97,-0.33,0.5,0
6375,24.89,-0.33,0.5,0
7045,22.47,-0.33,0.5,0
3697,18.17,-0.33,1.0,0
6381,17.86,-0.34,1.0,0
4252,20.59,0.34,0.5,0
2354,19.54,-0.34,1.0,0
8353,20.01,-0.34,0.5,0
178,21.3,-0.34,0.5,0
356,20.14,-0.34,0.5,0
1382,21.46,-0.34,0.5,0
1272,22.54,-0.34,0.5,0
1769,19.49,0.35,1.0,0
7070,20.24,-0.35,0.5,0
7351,19.52,-0.35,1.0,0
7044,23.15,-0.35,0.5,0
2343,21.75,-0.35,0.5,0
2950,12.69,-0.35,1.0,0
2906,22.1,-0.35,0.5,0
2236,19.74,-0.35,1.0,0
1392,20.31,-0.35,0.5,0
9656,21.38,0.36,0.5,0
3191,19.13,0.36,1.0,0
684,25.15,0.36,0.5,0
4610,21.34,0.36,0.5,0
3675,25.03,-0.36,0.5,0
3194,18.46,0.36,1.0,0
5388,20.7,-0.36,0.5,0
2225,19.36,-0.36,1.0,0
9666,22.65,0.36,0.5,0
8344,21.58,-0.36,0.5,0
189,21.66,-0.37,0.5,0
6689,19.76,-0.37,1.0,0
2683,19.5,0.37,1.0,0
5399,19.79,-0.37,1.0,0
6963,21.77,-0.37,0.5,0
2676,21.63,0.37,0.5,0
4607,22.55,0.37,0.5,0
6678,19.73,-0.37,1.0,0
2765,21.12,-0.37,0.5,0
4598,20.63,0.38,0.5,0
1758,20.94,0.38,0.5,0
3185,22.85,0.38,0.5,0
674,21.35,0.38,0.5,0
7340,20.09,-0.38,0.5,0
7073,22.53,-0.38,0.5,0
6971,20.29,-0.39,0.5,0
6374,24.98,-0.39,0.5,0
1297,20.64,-0.39,0.5,0
2949,10.89,-0.39,1.0,0
4262,19.5,0.39,1.0,0
5128,23.5,-0.39,0.5,0
345,21.56,-0.39,0.5,0
7057,21.85,-0.39,0.5,0
2775,20.37,-0.39,0.5,0
3696,17.99,-0.4,1.0,0
177,21.64,-0.4,0.5,0
677,24.01,0.4,0.5,0
1285,20.42,-0.4,0.5,0
355,19.61,-0.4,1.0,0
4259,21.41,0.4,0.5,0
3686,25.19,-0.4,0.5,0
8352,20.17,-0.4,0.5,0
9634,65.52,-0.4,0.0,1
7069,19.0,-0.41,1.0,0
1766,20.26,0.41,0.5,0
2224,18.96,-0.41,1.0,0
2353,19.04,-0.41,1.0,0
1391,19.87,-0.41,1.0,0
